|categoria|,|status|,|monto|,|nog|,|nit_proveedor|,|nit_comprador|,|descripcion|,|fecha_publicada|,|modalidad_compra|,|tipo_ofertas|,|fecha_presentacion_ofertas|,|nombre_comprador|,|unidades|,|fecha_adjudicada|,|fecha_cierre_ofertas|
|1. Publicidad, campañas y vallas~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q89,000.00|,|5264111|,|77795083|,|6683339|,|CONTRATACION DE AUDIO, LUCES, TARIMAS Y ESCENARIOS PARA EVENTOS CULTURALES Y SOCIALES EN EL MUNICIPIO DE SIPACAPA, SAN MARCOS|,|17.agosto.2016 Hora:8:55:53 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|19.agosto.2016 Hora:10:00:00 a. m.|,|MUNICIPALIDAD DE SIPACAPA|,|1|,|19.agosto.2016 Hora:6:02:21 p. m.|,|19.agosto.2016 Hora:10:30:00 a. m.|
|Transporte, repuestos y combustibles|,|Terminado adjudicado|,|Q21,768.00|,|5210054|,|5040701|,|3441024|,|LLANTAS PARA CAMIONES LIGEROS, A CARGO DE LA UNIDAD TÉCNICA|,|03.agosto.2016 Hora:8:41:44 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|05.agosto.2016 Hora:8:00:00 a. m.|,|DESARROLLO SOCIAL|,|3|,|19.agosto.2016 Hora:9:08:25 a. m.|,|05.agosto.2016 Hora:8:30:00 a. m.|
|Alimentos y semillas|,|Terminado adjudicado|,|Q87,395.00|,|5251001|,|12044741|,|3225399|,|AZUCAR BLANCA FORTIFICADA|,|15.agosto.2016 Hora:4:00:09 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|17.agosto.2016 Hora:4:00:00 p. m.|,|DIRECCIÓN DEPARTAMENTAL DE SANTA ROSA|,|1|,|19.agosto.2016 Hora:5:04:53 p. m.|,|17.agosto.2016 Hora:4:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q532.80|,|5237009|,|5108667|,|2342855|,|CÓDIGO: 967 DICLOFENACO SÓDICO, SOLUCION INYECTABLE 75 MG. VIAL O AMPOLLA 2 ML - 3 ML.|,|11.agosto.2016 Hora:12:46:09 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|16.agosto.2016 Hora:8:00:00 a. m.|,|CENTRO DE ATENCION MEDICA INTEGRAL PARA PENSIONADOS, CAMIP 2 BARRANQUILLA|,|1|,|19.agosto.2016 Hora:12:23:16 p. m.|,|16.agosto.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q35,000.00|,|5246083|,|26269236|,|2318024|,|ADQUISICION DE PIRAZINAMIDA TABLETA 500MG Y EFEDRINA AMPOLLA 50MG, MSPAS No. 2016-ROO-CD-2458|,|12.agosto.2016 Hora:3:07:49 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|17.agosto.2016 Hora:8:30:00 a. m.|,|HOSPITAL ROOSEVELT|,|2|,|19.agosto.2016 Hora:10:56:33 a. m.|,|17.agosto.2016 Hora:9:00:00 a. m.|
|Textiles, ropa y calzado|,|Terminado adjudicado|,|Q54,000.00|,|5234646|,|24611484|,|3378187|,|ADQUISICIÓN 1,500 YARDAS DE TELA AZUL INDIGO RIP STOP, PARA LA PRODUCCIÓN DE 400 UNIFORMES PARA LA VENTA EN TIENDA MILITAR.|,|10.agosto.2016 Hora:4:09:41 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|12.agosto.2016 Hora:9:00:00 a. m.|,|DIRECCION GENERAL DE FINANZAS DEL MINISTERIO DE LA DEFENSA NACIONAL|,|1|,|19.agosto.2016 Hora:4:28:22 p. m.|,|12.agosto.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q16,933.95|,|5246717|,|5854229|,|2342855|,|1,318 - POLICRESULENO ÓVULOS VAGINALES 90MG, CON APLICADOR. C-1005|,|12.agosto.2016 Hora:7:06:50 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|17.agosto.2016 Hora:8:00:00 a. m.|,|HOSPITAL DEPARTAMENTAL PUERTO BARRIOS, IZABAL|,|1|,|19.agosto.2016 Hora:3:41:31 p. m.|,|17.agosto.2016 Hora:8:30:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q14,410.71|,|5142814|,|14942038|,|2342855|,|SILLA DE RUEDAS TIPO ESTANDAR....PEDIDO N. 1430/2016|,|18.julio.2016 Hora:2:38:39 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|21.julio.2016 Hora:9:00:00 a. m.|,|HOSPITAL DE REHABILITACION|,|1|,|19.agosto.2016 Hora:3:42:33 p. m.|,|21.julio.2016 Hora:9:30:00 a. m.|
|1. Computación y telecomunicaciones~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q36,600.00|,|5231515|,|24408999|,|7522517|,|CONTRATACIÓN DE SERVICIO DE ENLACE PUNTO A PUNTO DE 5MBPS,  ÁREA DE SERVICIOS ESPECIALIZADOS.|,|10.agosto.2016 Hora:9:48:53 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|12.agosto.2016 Hora:8:00:00 a. m.|,|SECCION DE COMPRAS|,|1|,|19.agosto.2016 Hora:3:43:04 p. m.|,|12.agosto.2016 Hora:8:30:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q204,903.00|,|5186943|,|82084394|,|5349125|,|MEJORAMIENTO CAMINO RURAL SECTOR LA PAZ I LADO NORTE ALDEA SIBANA EL ASINTAL RETALHULEU|,|04.agosto.2016 Hora:4:10:09 p. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|17.agosto.2016 Hora:2:00:00 p. m.|,|DIRECCION MUNICIPAL DE PLANIFICACION EL ASINTAL (DMP)|,|1|,|19.agosto.2016 Hora:12:38:15 p. m.|,|17.agosto.2016 Hora:2:30:00 p. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q271,500.00|,|5190630|,|27842312|,|1716719|,|MEJORAMIENTO CALLE (ADOQUINAMIENTO DE CALLEJONES) ALDEA MONTE GRANDE, SANARATE, EL PROGRESO.|,|03.agosto.2016 Hora:4:34:32 p. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|16.agosto.2016 Hora:9:30:00 a. m.|,|DIRECCION MUNICIPAL DE PLANIFICACION (D.M.P.)|,|1|,|19.agosto.2016 Hora:10:22:21 a. m.|,|16.agosto.2016 Hora:10:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q37,410.71|,|5247446|,|22345388|,|2342855|,|Teriparatida, 250 mcg/ml Solución Inyectable cartucho de 3 ml|,|12.agosto.2016 Hora:4:36:56 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|17.agosto.2016 Hora:8:00:00 a. m.|,|CENTRO DE ATENCION MEDICA INTEGRAL PARA PENSIONADOS (CAMIP)|,|1|,|19.agosto.2016 Hora:8:41:53 a. m.|,|17.agosto.2016 Hora:8:30:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q212,900.00|,|5189357|,|16150287|,|5349125|,|MEJORAMIENTO CAMINO RURAL 2DA CALLE LOTIFICACION TIERRA BLANCA, EL ASINTAL, RETALHULEU|,|06.agosto.2016 Hora:10:28:12 a. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|18.agosto.2016 Hora:1:30:00 p. m.|,|DIRECCION MUNICIPAL DE PLANIFICACION EL ASINTAL (DMP)|,|1|,|19.agosto.2016 Hora:4:16:04 p. m.|,|18.agosto.2016 Hora:2:00:00 p. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q64,612.50|,|5260221|,|88753360|,|6134513|,|DOTACION DE MATERIALES PARA EL CANTON EL AGUACATE ZONA 1 DE LA CABECERA, MUNICIPIO DE SAN PEDRO AYAMPUC, DEPARTAMENTO DE GUATEMALA|,|17.agosto.2016 Hora:2:56:37 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|19.agosto.2016 Hora:8:00:00 a. m.|,|OFICINA MUNICIPAL DE PLANIFICACION|,|9|,|19.agosto.2016 Hora:4:41:37 p. m.|,|19.agosto.2016 Hora:8:30:00 a. m.|
|1. Alimentos y semillas~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q16,217.00|,|5258022|,|8514062|,|16369823|,|Servicio de salón, alimentación y hospedaje para participantes en taller Estudio y Evaluación Financiera de Proyectos Productivos a realizarse los días del 22 al 23 de agosto del 2016.|,|17.agosto.2016 Hora:9:13:59 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|19.agosto.2016 Hora:9:30:00 a. m.|,|SECRETARIA DE PLANIFICACION Y PROGRAMACION DE LA PRESIDENCIA|,|1|,|19.agosto.2016 Hora:12:19:37 p. m.|,|19.agosto.2016 Hora:10:00:00 a. m.|
|1. Electricidad y aire acondicionado~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q15,785.75|,|5211905|,|6039022|,|3440273|,|MATERIALES ELECTRICOS PARA MANTENIMIENTO DE EDIFICIOS|,|09.agosto.2016 Hora:2:13:18 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|12.agosto.2016 Hora:11:00:00 a. m.|,|ADMINISTRACION FINANCIERA|,|32|,|19.agosto.2016 Hora:10:22:30 a. m.|,|12.agosto.2016 Hora:11:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q232.14|,|5227666|,|1204076|,|2342855|,|CODIGO 712 AGUA ESTERIL PARA INYECCIÓN, SOLUCIÓN INYECTABLE, VÍAL O BOLSA DE 100 ML.|,|09.agosto.2016 Hora:12:29:40 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|11.agosto.2016 Hora:8:00:00 a. m.|,|CENTRO DE ATENCION MEDICA INTEGRAL PARA PENSIONADOS, CAMIP 2 BARRANQUILLA|,|1|,|19.agosto.2016 Hora:3:06:03 p. m.|,|11.agosto.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q277.20|,|5141214|,|67680895|,|2342855|,|CÓDIGO: 29 PENICILINA G BENZATINICA, POLVO PARA USO PARENTERAL 1, 200,000 UI, VIAL|,|18.julio.2016 Hora:3:48:21 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|20.julio.2016 Hora:8:00:00 a. m.|,|CENTRO DE ATENCION MEDICA INTEGRAL PARA PENSIONADOS, CAMIP 2 BARRANQUILLA|,|1|,|19.agosto.2016 Hora:12:12:19 p. m.|,|20.julio.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q3,572.40|,|5246814|,|5490421|,|2342855|,|916 - CLORFENIRAMINA MALEATO, JARABE 2MG/5ML, FRASCO 100ML - 120ML. C-1120|,|12.agosto.2016 Hora:7:07:42 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|17.agosto.2016 Hora:8:00:00 a. m.|,|HOSPITAL DEPARTAMENTAL PUERTO BARRIOS, IZABAL|,|1|,|19.agosto.2016 Hora:5:31:36 p. m.|,|17.agosto.2016 Hora:8:30:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q301,000.00|,|5136636|,|18612121|,|6248845|,|CONSTRUCCION CENTRO DE ACOPIO CLASIFICACION Y TRATAMIENTO PRELIMINAR DE DESECHOS SOLIDOS, CIUDAD VIEJA SACATEPEQUEZ|,|28.julio.2016 Hora:10:00:50 a. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|10.agosto.2016 Hora:10:00:00 a. m.|,|MUNICIPALIDAD DE CIUDAD VIEJA|,|1|,|19.agosto.2016 Hora:7:25:29 a. m.|,|10.agosto.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q11,250.00|,|5204550|,|55792839|,|2342855|,|Código 	10583	ANFOTERICINA B COMPLEJO LIPÍDICO|,|11.agosto.2016 Hora:3:23:49 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|16.agosto.2016 Hora:8:30:00 a. m.|,|HOSPITAL DE GINECO OBSTETRICIA|,|1|,|19.agosto.2016 Hora:2:55:13 p. m.|,|16.agosto.2016 Hora:9:00:00 a. m.|
|Papelería y artículos de librería|,|Terminado adjudicado|,|Q7,348.20|,|5022711|,|2460491|,|7756437|,|ADQUISICION DE 12 SELLOS DE AGUA PARA ESCRITORIO BASE METAL RESISTENTE, CON LOGOTIPO  DEL REGISTRO GENERAL DE LA PROPIEDAD.|,|15.junio.2016 Hora:10:49:01 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|17.junio.2016 Hora:10:00:00 a. m.|,|UNIDAD DE COMPRAS RGP|,|1|,|19.agosto.2016 Hora:1:59:52 p. m.|,|17.junio.2016 Hora:10:30:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q727,000.00|,|5013933|,|27381161|,|6264786|,|MEJORAMIENTO CAMINO RURAL PARAJE XEQUISIS 2 ALDEA PACHAJ, CANTEL QUETZALTENANGO|,|27.julio.2016 Hora:4:33:25 p. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|09.agosto.2016 Hora:8:00:00 a. m.|,|DIRECCIÓN MUNICIPAL DE PLANIFICACIÓN|,|1|,|19.agosto.2016 Hora:4:54:57 p. m.|,|09.agosto.2016 Hora:8:30:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q13,800.00|,|5232465|,|7198914|,|16693949|,|3 Refrigerador.|,|12.agosto.2016 Hora:3:21:09 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|16.agosto.2016 Hora:10:30:00 a. m.|,|SAT - GERENCIA REGIONAL NORORIENTE|,|1|,|19.agosto.2016 Hora:7:47:41 a. m.|,|16.agosto.2016 Hora:11:00:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q519,600.00|,|5019214|,|7766505|,|6584896|,|CONSTRUCCION SISTEMA DE AGUA POTABLE CASERIO SAN JUAN LA PAZ, SAN JOSE EL IDOLO,|,|04.agosto.2016 Hora:10:40:50 a. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|17.agosto.2016 Hora:10:00:00 a. m.|,|DEPARTAMENTO DE COMPRAS|,|1|,|19.agosto.2016 Hora:2:36:18 p. m.|,|17.agosto.2016 Hora:10:30:00 a. m.|
|Electricidad y aire acondicionado|,|Terminado adjudicado|,|Q17,734.38|,|5184304|,|66040574|,|2551179|,|350 TUBOS TIPO LED DE 18 WATTS, de reconocida marca internacional|,|03.agosto.2016 Hora:3:35:43 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|09.agosto.2016 Hora:8:00:00 a. m.|,|ESCUELA DE CIENCIAS DE LA COMUNICACION|,|1|,|19.agosto.2016 Hora:2:29:06 p. m.|,|09.agosto.2016 Hora:8:30:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q23,734.00|,|5251214|,|5425271|,|6506720|,|CAMBIO DE EQUIPO SUMERGIBLE Y TRATAMIENTO DE POZO MECÁNICO DE ALDEA NUEVA LIBERTAD, EL ADELANTO, JUTIAPA|,|15.agosto.2016 Hora:2:49:17 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|17.agosto.2016 Hora:9:00:00 a. m.|,|DIRECCION FINANCIERA MUNICIPAL|,|1|,|19.agosto.2016 Hora:10:53:33 a. m.|,|17.agosto.2016 Hora:9:30:00 a. m.|
|1. Textiles, ropa y calzado~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q49,000.00|,|5258235|,|7741979|,|6683339|,|ADQUICISION DE SHOW DE LUCES EN APOYO A LA FERIA PATRONAL DEL MUNICIPIO DE SIPACAPA, DEPARTAMENTO DE SAN MARCOS|,|16.agosto.2016 Hora:8:55:53 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|18.agosto.2016 Hora:10:00:00 a. m.|,|MUNICIPALIDAD DE SIPACAPA|,|1|,|19.agosto.2016 Hora:4:36:41 p. m.|,|18.agosto.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q3,525.36|,|5247365|,|2358033K|,|2342855|,|14,689 - TRIMETOPRIM CON SULFAMETOXAZOL (COTRIMOXAZOL), TABLETA 160MG + 800MG. C-35|,|12.agosto.2016 Hora:7:24:22 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|17.agosto.2016 Hora:8:00:00 a. m.|,|HOSPITAL DEPARTAMENTAL PUERTO BARRIOS, IZABAL|,|1|,|19.agosto.2016 Hora:5:16:57 p. m.|,|17.agosto.2016 Hora:8:30:00 a. m.|
|Limpieza, fumigación y artículos afines|,|Terminado adjudicado|,|Q13,200.00|,|5222036|,|77037812|,|2551179|,|1. 1,000 MECHAS PARA TRAPEADOR|,|08.agosto.2016 Hora:2:33:10 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|12.agosto.2016 Hora:9:00:00 a. m.|,|UNIDAD COMPRADORA CENTRAL / DEPARTAMENTO DE PROVEEDURÍA|,|1|,|19.agosto.2016 Hora:9:14:55 a. m.|,|12.agosto.2016 Hora:9:30:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q78,571.43|,|5223032|,|37756680|,|2342855|,|MONITOR DE SIGNOS VITALES.|,|10.agosto.2016 Hora:2:16:44 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|16.agosto.2016 Hora:8:30:00 a. m.|,|HOSPITAL DE GINECO OBSTETRICIA|,|1|,|19.agosto.2016 Hora:12:04:46 p. m.|,|16.agosto.2016 Hora:9:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q9,568.02|,|5227313|,|1252073K|,|2342855|,|CODIGO 1300 OXIDO DE ZINC (PASTA LASSAR), PASTA, TARRO O TUBO 120 G.|,|09.agosto.2016 Hora:2:09:16 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|11.agosto.2016 Hora:8:00:00 a. m.|,|CENTRO DE ATENCION MEDICA INTEGRAL PARA PENSIONADOS, CAMIP 2 BARRANQUILLA|,|1|,|19.agosto.2016 Hora:12:22:36 p. m.|,|11.agosto.2016 Hora:8:30:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q196,250.00|,|5102782|,|5034957|,|618085K|,|MEJORAMIENTO CALLE (MURO Y PAVIMENTADO) SECTOR INSTITUTO POR COOPERATIVA ALDEA MARAJUMA MORAZAN EL PROGRESO|,|12.julio.2016 Hora:12:44:39 p. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|25.julio.2016 Hora:12:00:00 p. m.|,|OFICINA MUNICIPAL DE PLANIFICACION|,|1|,|19.agosto.2016 Hora:8:50:13 a. m.|,|25.julio.2016 Hora:12:30:00 p. m.|
|Alimentos y semillas|,|Terminado adjudicado|,|Q38,580.36|,|5245435|,|72505095|,|2342855|,|EVENTO 4496/16, SUMINISTRO DE CARNES DE RES EN RODAJAS Y TIRAS|,|12.agosto.2016 Hora:2:57:39 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|17.agosto.2016 Hora:9:30:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|1|,|19.agosto.2016 Hora:9:58:11 a. m.|,|17.agosto.2016 Hora:10:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q1,998.93|,|5247624|,|22339655|,|2342855|,|232 - NISTATINA, SUSPENSIÓN 100,000 UI/ML, FRASCO GOTERO 30ML. C-62|,|12.agosto.2016 Hora:7:27:20 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|17.agosto.2016 Hora:8:00:00 a. m.|,|HOSPITAL DEPARTAMENTAL PUERTO BARRIOS, IZABAL|,|1|,|19.agosto.2016 Hora:4:52:46 p. m.|,|17.agosto.2016 Hora:8:30:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q86,400.00|,|5261066|,|12511862|,|2318024|,|ARRENDAMIENTO DE 36 VENTILADORES MECÁNICOS PARA PACIENTES ADULTOS, PEDIÁTRICOS Y NEONATALES CON MONITOREO AVANZADO DE MECÁNICA PULMONAR POR UN PERIODO DE 8 DÍAS|,|17.agosto.2016 Hora:12:27:54 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|19.agosto.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL SAN JUAN DE DIOS|,|1|,|19.agosto.2016 Hora:10:38:29 a. m.|,|19.agosto.2016 Hora:8:30:00 a. m.|
|Computación y telecomunicaciones|,|Terminado adjudicado|,|Q61,491.07|,|5242622|,|73438650|,|2342855|,|10 COMPUTADORAS DE ESCRITORIO|,|16.agosto.2016 Hora:11:05:13 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|19.agosto.2016 Hora:8:30:00 a. m.|,|SUBGERENCIA DE INTEGRIDAD Y TRANSPARENCIA ADMINISTRATIVA|,|1|,|19.agosto.2016 Hora:4:37:24 p. m.|,|19.agosto.2016 Hora:9:00:00 a. m.|
|1. Transporte, repuestos y combustibles~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q15,247.09|,|5239001|,|78024560|,|3441008|,|Se solicita el servicio de una Empresa de Courier para el envió de 117.0 kilos de material promocional, para UI.Koroviy val 7, Oficina 98 Moscu 901149, según términos adjuntos.|,|11.agosto.2016 Hora:10:56:33 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|16.agosto.2016 Hora:12:00:00 p. m.|,|SECCIÓN DE COMPRAS|,|1|,|19.agosto.2016 Hora:5:20:01 p. m.|,|16.agosto.2016 Hora:12:30:00 p. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q804,375.60|,|5173175|,|27079074|,|6264824|,|1.	AMPLIACION INSTITUTO BASICO ALDEA CAPUCALITO, LA UNION, ZACAPA|,|02.agosto.2016 Hora:3:48:05 p. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|15.agosto.2016 Hora:10:00:00 a. m.|,|DIRECCION MUNICIPAL DE PLANIFICACION|,|1|,|19.agosto.2016 Hora:9:01:22 a. m.|,|15.agosto.2016 Hora:10:30:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q16,835.00|,|5244323|,|37227114|,|662801K|,|ADQUISICIÓN DE SUMINISTROS DE TINTAS Y TONER QUE SERÁN UTILIZADOS EN LA ADMINISTRACIÓN DEL PALACIO NACIONAL DE LA CULTURA.|,|12.agosto.2016 Hora:3:00:42 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|17.agosto.2016 Hora:10:30:00 a. m.|,|DEPARTAMENTO DE COMPRAS DIRECCIÓN GENERAL DEL PATRIMONIO CULTURAL Y NATURAL|,|7|,|19.agosto.2016 Hora:4:57:19 p. m.|,|17.agosto.2016 Hora:11:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q52,150.00|,|5261635|,|320811|,|2318024|,|ADQUISICION DE FENTANILO,  PARA EL HOSPITAL REGIONAL DE ZACAPA|,|17.agosto.2016 Hora:2:11:25 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|19.agosto.2016 Hora:8:30:00 a. m.|,|HOSPITAL REGIONAL DE ZACAPA|,|1|,|19.agosto.2016 Hora:11:21:58 a. m.|,|19.agosto.2016 Hora:9:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q28,785.71|,|5218977|,|41274989|,|2342855|,|COD. 9717- COMPRESA DE GASA 18 X 18 CUATRO CAPAS REFORZADAS A LO LARGO `Y ANCHO, SIN BLANCO ÓPTICO, SIN RESINA, SIN ALMIDÓN,|,|09.agosto.2016 Hora:12:22:54 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|11.agosto.2016 Hora:8:30:00 a. m.|,|HOSPITAL DE GINECO OBSTETRICIA|,|1|,|19.agosto.2016 Hora:10:26:11 a. m.|,|11.agosto.2016 Hora:9:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q3,575.89|,|5246202|,|1204076|,|2342855|,|801 - CLORURO POTASICO, SOLUCIÓN INYECTABLE 100MG/ML (10%)AMPOLLA 5ML - 10ML. C-733|,|12.agosto.2016 Hora:6:57:12 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|17.agosto.2016 Hora:8:00:00 a. m.|,|HOSPITAL DEPARTAMENTAL PUERTO BARRIOS, IZABAL|,|1|,|19.agosto.2016 Hora:4:04:00 p. m.|,|17.agosto.2016 Hora:8:30:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q88,286.50|,|5262542|,|5622077|,|3440494|,|Servicio de atención y protocolo, a los participantes de las delegaciones del Ministerio de Economía de Guatemala y la Secretaria de Desarrollo Económico de Honduras, a realizara el 22 al 26 de Agosto|,|17.agosto.2016 Hora:4:51:04 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|19.agosto.2016 Hora:8:00:00 a. m.|,|UNIDAD DE COMPRAS SERVICIOS GENERALES|,|1|,|19.agosto.2016 Hora:6:02:23 p. m.|,|19.agosto.2016 Hora:8:30:00 a. m.|
|Alimentos y semillas|,|Terminado adjudicado|,|Q57,600.45|,|5245990|,|9289828|,|2342855|,|EVENTO 4493/16 SUMINISTRO DE VERDURA, PAQUETE.|,|12.agosto.2016 Hora:3:12:54 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|17.agosto.2016 Hora:9:30:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|1|,|19.agosto.2016 Hora:10:22:21 a. m.|,|17.agosto.2016 Hora:10:00:00 a. m.|
