|categoria|,|status|,|monto|,|nog|,|nit_proveedor|,|nit_comprador|,|descripcion|,|fecha_publicada|,|modalidad_compra|,|tipo_ofertas|,|fecha_presentacion_ofertas|,|nombre_comprador|,|unidades|,|fecha_adjudicada|,|fecha_cierre_ofertas|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q13,350.00|,|5114543|,|26152304|,|2318024|,|ADQUISICION DE TORNILLOS TRANSPENDICULARES MONOAXIALES, MSPAS No. 2016-ROO-CD-2061.|,|11.julio.2016 Hora:11:53:21 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.julio.2016 Hora:8:30:00 a. m.|,|HOSPITAL ROOSEVELT|,|1|,|20.julio.2016 Hora:2:17:57 p. m.|,|13.julio.2016 Hora:9:00:00 a. m.|
|1. Construcción y materiales afines~2. Transporte, repuestos y combustibles|,|Terminado adjudicado|,|Q3,624,720.00|,|4778499|,|74142674|,|37253107|,|"ARRENDAMIENTO DE MAQUINARIA VARIADA Y CAMIONES DE VOLTEO, PARA EL MANEJO DE LOS DESECHOS SÓLIDOS EN EL SITIO DE DISPOSICIÓN FINAL DEL Km 22, DE VILLA NUEVA".|,|06.mayo.2016 Hora:10:53:25 a. m.|,|Procedimientos regulados por el artículo 54 LCE|,|Sólo en papel.|,|29.junio.2016 Hora:11:00:00 a. m.|,|FIDEVILLANUEVA|,|4|,|20.julio.2016 Hora:12:59:33 p. m.|,|29.junio.2016 Hora:11:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,760.00|,|5137713|,|28808606|,|2318024|,|Cassette Uso: Bomba de infusión; Modelo ot: 701; Para el Hospital General San Juan de Dios|,|15.julio.2016 Hora:3:43:02 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|19.julio.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL SAN JUAN DE DIOS|,|1|,|20.julio.2016 Hora:3:32:46 p. m.|,|19.julio.2016 Hora:8:30:00 a. m.|
|1. Computación y telecomunicaciones~2. Electricidad y aire acondicionado~3. Limpieza, fumigación y artículos afines~4. Publicidad, campañas y vallas~5. Salud e insumos hospitalarios~6. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q13,888.39|,|5015944|,|4066154|,|2342855|,|EVENTO NO. 08a/2016, COMPRA DE CARRO PARA EMERGENCIAS DE POLICARBONATO CON GAVETAS Y ORGANIZADORES INCORPORADOS|,|14.junio.2016 Hora:11:20:18 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|17.junio.2016 Hora:8:30:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ESPECIALIDADES MEDICO-QUIRURGICAS "GERONA"|,|1|,|20.julio.2016 Hora:9:45:37 a. m.|,|17.junio.2016 Hora:9:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q52,650.00|,|5132940|,|22339655|,|2318024|,|ADQUISICION DE NISTATINA Y SALBUTAMOL  PARA LA DIRECCION DE AREA DE SALUD DE SAN MARCOS MSPAS No. 2016-SMA-CD062|,|14.julio.2016 Hora:4:19:31 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|18.julio.2016 Hora:9:00:00 a. m.|,|AREA DE SALUD DE SAN MARCOS|,|2|,|20.julio.2016 Hora:10:10:15 a. m.|,|18.julio.2016 Hora:9:30:00 a. m.|
|Transporte, repuestos y combustibles|,|Terminado adjudicado|,|Q240,000.00|,|5011191|,|966290|,|6185258|,|COMPRA DE CAMIÓN MUNICIPAL PARA EL SERVICIO DEL TREN DE ASEO, SANTA CATARINA BARAHONA, SACATEPÉQUEZ|,|28.junio.2016 Hora:5:03:33 p. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|12.julio.2016 Hora:8:00:00 a. m.|,|DIRECCIÓN MUNICIPAL DE PLANIFICACIÓN|,|1|,|20.julio.2016 Hora:8:15:20 a. m.|,|12.julio.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,976.59|,|5111064|,|320811|,|2342855|,|EVENTO NO. 763-2016, CODIGO 759, SE SOLICITA SEGÚN AMPARO No. 73-2011 DE LA CORTE DE CONSTITUCIONALIDAD (APROVEL)|,|08.julio.2016 Hora:3:36:41 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|12.julio.2016 Hora:8:00:00 a. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|1|,|20.julio.2016 Hora:8:53:39 a. m.|,|12.julio.2016 Hora:8:30:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q89,700.00|,|5143438|,|1700510|,|2318024|,|ADQUISICIÓN DE CONTADOR HEMATOLOGICO DE 20 A 30 PARÁMETROS, MSPAS 2016-ROO-CD-2139.|,|18.julio.2016 Hora:3:13:08 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|20.julio.2016 Hora:9:30:00 a. m.|,|HOSPITAL ROOSEVELT|,|1|,|20.julio.2016 Hora:2:54:55 p. m.|,|20.julio.2016 Hora:10:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q3,857.14|,|4862236|,|43969968|,|2342855|,|CODIGO 9770 BOLSA DE PAPEL Y PLÁSTICO GRADO MÉDICO (MIXTA),  CON ADHESIVO PARA CIERRE E INDICADOR QUÍMICO DE ESTERILIZACIÓN, PARA esterilizar EN VAPOR Y GAS DE 8-12 X 19-23 CM. SEGUNDA PROGRAMACION .|,|11.mayo.2016 Hora:4:57:21 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|16.mayo.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|1|,|20.julio.2016 Hora:11:15:58 a. m.|,|16.mayo.2016 Hora:8:30:00 a. m.|
|1. Limpieza, fumigación y artículos afines~2. Salud e insumos hospitalarios~3. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q89,996.40|,|5135990|,|26678349|,|2318024|,|RECOLECCION Y DESTRUCCION DE DESECHOS SOLIDOS, MSPAS 2016-ROO-CD-2131.|,|15.julio.2016 Hora:1:26:43 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|19.julio.2016 Hora:10:00:00 a. m.|,|HOSPITAL ROOSEVELT|,|1|,|20.julio.2016 Hora:4:19:24 p. m.|,|19.julio.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q86,454.24|,|5125944|,|22345388|,|2318024|,|ADQUISICION DE MICOFENOLATO SODICO 180MG, MSPAS No. 2016-ROO-CD-2102|,|13.julio.2016 Hora:12:08:13 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|15.julio.2016 Hora:9:30:00 a. m.|,|HOSPITAL ROOSEVELT|,|1|,|20.julio.2016 Hora:4:03:01 p. m.|,|15.julio.2016 Hora:10:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q14,950.00|,|5105188|,|4751124|,|2342855|,|EVENTO NO. 758-2016, CODIGO 643, COMPRA DE MEDICAMENTOS|,|07.julio.2016 Hora:3:16:40 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|11.julio.2016 Hora:8:00:00 a. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|1|,|20.julio.2016 Hora:8:59:52 a. m.|,|11.julio.2016 Hora:8:30:00 a. m.|
|1. Construcción y materiales afines~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q63,400.00|,|5131235|,|6215068|,|6134513|,|MEJORAMIENTO CALLE ANTIGUA CARRETERA A ZONA 6, MUNICIPIO DE SAN PEDRO AYAMPUC, DEPARTAMENTO DE GUATEMALA|,|14.julio.2016 Hora:11:52:05 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|18.julio.2016 Hora:8:00:00 a. m.|,|OFICINA MUNICIPAL DE PLANIFICACION|,|1|,|20.julio.2016 Hora:8:27:30 a. m.|,|18.julio.2016 Hora:8:30:00 a. m.|
|Transporte, repuestos y combustibles|,|Terminado adjudicado|,|Q65,700.00|,|5109817|,|1176250|,|19602227|,|SERVICIO DE MANTENIMIENTO PREVENTIVO COMPLETO PARA VEHÍCULOS AUTOMOTORES|,|11.julio.2016 Hora:3:13:48 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.julio.2016 Hora:8:00:00 a. m.|,|DIRECCIÓN EJECUTIVA|,|1|,|20.julio.2016 Hora:1:59:39 p. m.|,|13.julio.2016 Hora:8:30:00 a. m.|
|1. Computación y telecomunicaciones~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q4,506.00|,|5127084|,|7127170|,|3378284|,|1.  3 Tóner hp 2015|,|13.julio.2016 Hora:3:14:17 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|15.julio.2016 Hora:11:00:00 a. m.|,|TESORERIA NACIONAL|,|6|,|20.julio.2016 Hora:9:15:04 a. m.|,|15.julio.2016 Hora:11:30:00 a. m.|
|1. Computación y telecomunicaciones~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q3,970.00|,|5127084|,|76464482|,|3378284|,|1.  3 Tóner hp 2015|,|13.julio.2016 Hora:3:14:17 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|15.julio.2016 Hora:11:00:00 a. m.|,|TESORERIA NACIONAL|,|6|,|20.julio.2016 Hora:9:15:04 a. m.|,|15.julio.2016 Hora:11:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q883.93|,|5110564|,|1204076|,|2342855|,|EVENTO NO.560  OXIDO DE ZINC Y CALAMINA,LOCION FRASCO 120 ML. CODIGO IGSS 1314|,|08.julio.2016 Hora:5:20:01 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.julio.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE RETALHULEU|,|1|,|20.julio.2016 Hora:9:35:33 a. m.|,|13.julio.2016 Hora:8:30:00 a. m.|
|1. Computación y telecomunicaciones~2. Muebles y mobiliario de oficina~3. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q558.04|,|5070163|,|38231425|,|2342855|,|EVENTO NO. 39/2016, COMPRA DE PIZARRA DE CORCHO|,|27.junio.2016 Hora:3:20:11 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|30.junio.2016 Hora:9:30:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ESPECIALIDADES MEDICO-QUIRURGICAS "GERONA"|,|1|,|20.julio.2016 Hora:10:07:20 a. m.|,|30.junio.2016 Hora:10:00:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q13,000.00|,|5132886|,|64107310|,|7372167|,|ADQUISICIÓN  DE SERVICIO DE IMPRESIÓN DE 2,000 EJEMPLARES DEL LIBRO DE LOS ACUERDOS DE PAZ,  SECRETARIA DE LA PAZ PRESIDENCIA DE LA REPÚBLICA  CNAP.|,|15.julio.2016 Hora:2:02:52 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|19.julio.2016 Hora:9:00:00 a. m.|,|COMPRAS SECRETARIA DE LA PAZ|,|1|,|20.julio.2016 Hora:4:22:58 p. m.|,|19.julio.2016 Hora:9:30:00 a. m.|
|1. Electricidad y aire acondicionado~2. Papelería y artículos de librería~3. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q35.89|,|5091829|,|4887182|,|2342855|,|LISTADO 3242-2016 BATERIA DOBLE A. PAR.     S/C|,|04.julio.2016 Hora:5:26:42 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|06.julio.2016 Hora:8:00:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|1|,|20.julio.2016 Hora:8:54:07 a. m.|,|06.julio.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q7,071.43|,|5016444|,|26152304|,|2342855|,|MATERIAL DE OSTEOSINTESIS PARA EL PACIENTE, OBDULIO DONIS QUINTEROS, CON NUMERO DE AFILIACION 163222961, FECHA DE OPERACION PENDIENTE DE CONFIRMAR, SOLICITA EL DOCTOR RAUL JAUREGUI|,|14.junio.2016 Hora:2:15:35 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|16.junio.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|4|,|20.julio.2016 Hora:8:06:15 a. m.|,|16.junio.2016 Hora:8:30:00 a. m.|
|Transporte, repuestos y combustibles|,|Terminado adjudicado|,|Q18,328.75|,|5139678|,|350230|,|4246306|,|COMPRA DE UN TRACTOR JARDINERO CORTACESPED PARA EL MANTENIMIENTO DE LAS AREAS DEPORTIVAS Y RECREATIVAS DEL MUNICIPIO|,|18.julio.2016 Hora:9:48:58 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|20.julio.2016 Hora:8:00:00 a. m.|,|DEPARTAMENTO DE COMPRAS|,|1|,|20.julio.2016 Hora:3:22:34 p. m.|,|20.julio.2016 Hora:8:30:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q13,200.00|,|5134102|,|45168857|,|88776921|,|FARDAS DE TRASMALLO|,|15.julio.2016 Hora:12:56:48 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|19.julio.2016 Hora:8:00:00 a. m.|,|CONIC|,|1|,|20.julio.2016 Hora:2:36:22 p. m.|,|19.julio.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q27,008.93|,|5133831|,|74070061|,|2342855|,|EVENTO 4177/2016 SALBUTAMOL AEROSOL 90 MCG-100MCG POR ASPERSION ENVASE ASPERSOR 200-250 DOSIS|,|14.julio.2016 Hora:4:08:10 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|18.julio.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|1|,|20.julio.2016 Hora:10:44:26 a. m.|,|18.julio.2016 Hora:8:30:00 a. m.|
|Limpieza, fumigación y artículos afines|,|Terminado adjudicado|,|Q24,955.00|,|5131251|,|2837765|,|2318024|,|PRODUCTOS DE LIMPIEZA DE LAVANDERIA|,|14.julio.2016 Hora:11:09:10 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|18.julio.2016 Hora:9:30:00 a. m.|,|HOSPITAL NACIONAL DE CHIQUIMULA|,|4|,|20.julio.2016 Hora:8:08:58 a. m.|,|18.julio.2016 Hora:10:00:00 a. m.|
|Alimentos y semillas|,|Terminado adjudicado|,|Q67,080.00|,|5119456|,|17327350|,|2318024|,|COMPRA DE HUEVOS BLANCOS EXTRAGRANDE PARA ABASTECER LA BODEGA DE ALIMENTOS DEL HOSPITAL REGIONAL DE OCCIDENTE|,|12.julio.2016 Hora:9:53:15 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|14.julio.2016 Hora:10:00:00 a. m.|,|HOSPITAL REGIONAL DE OCCIDENTE QUETZALTENANGO|,|1|,|20.julio.2016 Hora:12:20:09 p. m.|,|14.julio.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q56,000.00|,|5095689|,|4556984|,|2318024|,|Pañal desechable con polimero super absorbente anatomico elastico en la entre pierna con sistema antigoteo, resistente, Para el Hospital General San Juan de Dios|,|06.julio.2016 Hora:3:34:45 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|08.julio.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL SAN JUAN DE DIOS|,|1|,|20.julio.2016 Hora:3:36:13 p. m.|,|08.julio.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q35,000.00|,|5133033|,|326593|,|2318024|,|ADQUISICION DE PENICILINA G PROCAINA PARA LA DIRECCION DE AREA DE SALUD DE SAN MARCOS MSPAS No. 2016-SMA-CD063|,|14.julio.2016 Hora:4:20:35 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|18.julio.2016 Hora:11:00:00 a. m.|,|AREA DE SALUD DE SAN MARCOS|,|1|,|20.julio.2016 Hora:4:28:35 p. m.|,|18.julio.2016 Hora:11:30:00 a. m.|
|1. Papelería y artículos de librería~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q4,625.00|,|5074304|,|39677133|,|6744087|,|PLASTICO PARA LAMINADO DE DOCUMENTOS DOBLE CARA, TAMAÑO CARTA MEDIDA 8 1/2 X 100 X 5MM, PARA EL USO EN LA DIRECION DE COMUNICACION SOCIAL|,|28.junio.2016 Hora:3:20:32 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|14.julio.2016 Hora:9:00:00 a. m.|,|DEPARTAMENTO DE COMPRAS|,|1|,|20.julio.2016 Hora:4:25:05 p. m.|,|14.julio.2016 Hora:9:30:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q89,100.00|,|5138809|,|4556984|,|2318024|,|ARRENDAMIENTO DE MONITOR DE SIGNOS VITALES PARA EL HOSPITAL ROOSEVELT, MSPAS 2016-ROO-CD-2134.|,|15.julio.2016 Hora:4:50:40 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|19.julio.2016 Hora:10:00:00 a. m.|,|HOSPITAL ROOSEVELT|,|1|,|20.julio.2016 Hora:4:28:46 p. m.|,|19.julio.2016 Hora:10:30:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q27,971.43|,|5130824|,|5801338|,|2342855|,|EVENTO 4128/2016.  SONDA NASOGÁSTRICA DE ALIMENTACION ENTERAL, CON GUÍA, CON PUNTA DE TUNGSTENO, No.10 FR X 40 A 46", CON RECUBIERTA INTERNA LUBRICANTE DE HIDROMERO HIDROFÍLICO, DE POLIURETANO.|,|14.julio.2016 Hora:1:45:09 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|18.julio.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|1|,|20.julio.2016 Hora:3:49:15 p. m.|,|18.julio.2016 Hora:8:30:00 a. m.|
|1. Computación y telecomunicaciones~2. Muebles y mobiliario de oficina~3. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q2,187.50|,|5068835|,|9885757|,|2342855|,|EVENTO NO. 37/2016, COMPRA DE ARMARIO PERSIANIZADO|,|27.junio.2016 Hora:12:53:25 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|30.junio.2016 Hora:9:30:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ESPECIALIDADES MEDICO-QUIRURGICAS "GERONA"|,|1|,|20.julio.2016 Hora:10:09:23 a. m.|,|30.junio.2016 Hora:10:00:00 a. m.|
|1. Alimentos y semillas~2. Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q11,747.00|,|5132738|,|574260|,|2318024|,|COMPRA DE SUPLEMENTO MODULAR DE CARBOHIDRATOS, SUPLEMENTO MODULAR DE PROTEINAS, FORMULA DE POLVO ENTERAL POLIMERICA PARA ADULTO PARA EL HOSPITAL NACIONAL DE SAN MARCOS DR. MOISES VILLAGRAN MAZARIEGOS.|,|14.julio.2016 Hora:2:28:56 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|20.julio.2016 Hora:10:00:00 a. m.|,|HOSPITAL NACIONAL DE SAN MARCOS, "DR. MOISES VILLAGRAN MAZARIEGOS"|,|5|,|20.julio.2016 Hora:11:43:01 a. m.|,|20.julio.2016 Hora:10:30:00 a. m.|
|1. Alimentos y semillas~2. Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q11,000.00|,|5132738|,|5801338|,|2318024|,|COMPRA DE SUPLEMENTO MODULAR DE CARBOHIDRATOS, SUPLEMENTO MODULAR DE PROTEINAS, FORMULA DE POLVO ENTERAL POLIMERICA PARA ADULTO PARA EL HOSPITAL NACIONAL DE SAN MARCOS DR. MOISES VILLAGRAN MAZARIEGOS.|,|14.julio.2016 Hora:2:28:56 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|20.julio.2016 Hora:10:00:00 a. m.|,|HOSPITAL NACIONAL DE SAN MARCOS, "DR. MOISES VILLAGRAN MAZARIEGOS"|,|5|,|20.julio.2016 Hora:11:43:01 a. m.|,|20.julio.2016 Hora:10:30:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q58,142.68|,|5133602|,|5801338|,|2342855|,|EVENTO 4175/2016. KIT PARA REPARACIÓN DE HERNIA VENTRAL QUE INCLUYE DISPOSITIVO PARA CIERRE DE FASCIA, MALLA DE POLIESTER MULTIFIBRA TRIDIMENSIONAL RECUBIERTA POR UN LADO DE UNA PELÍCULA HIDROFÍLICA D|,|15.julio.2016 Hora:1:30:37 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|19.julio.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|1|,|20.julio.2016 Hora:3:45:34 p. m.|,|19.julio.2016 Hora:8:30:00 a. m.|
|1. Computación y telecomunicaciones~2. Electricidad y aire acondicionado~3. Limpieza, fumigación y artículos afines~4. Publicidad, campañas y vallas~5. Salud e insumos hospitalarios~6. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q6,696.43|,|5000351|,|37756680|,|2342855|,|EVENTO NO. 13/2016, COMPRA DE TERMÓMETRO DIGITAL|,|09.junio.2016 Hora:5:04:42 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|15.junio.2016 Hora:1:30:00 p. m.|,|UNIDAD DE CONSULTA EXTERNA DE ESPECIALIDADES MEDICO-QUIRURGICAS "GERONA"|,|1|,|20.julio.2016 Hora:9:38:00 a. m.|,|15.junio.2016 Hora:2:00:00 p. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q81,500.00|,|5135648|,|5970377|,|2318024|,|SERVICIO DE PINTURA Y RESANADO EN EL AREA DE CLINICAS DE INFECCIOSAS DEL HOSPITAL ROOSEVELT, MSPAS 2016-ROO-CD-2128.|,|15.julio.2016 Hora:1:28:29 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|19.julio.2016 Hora:10:00:00 a. m.|,|HOSPITAL ROOSEVELT|,|1|,|20.julio.2016 Hora:4:27:32 p. m.|,|19.julio.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,993.55|,|5124344|,|320811|,|2342855|,|Código 759 - Irbesartán, Tableta de 150 mg|,|14.julio.2016 Hora:12:11:30 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|18.julio.2016 Hora:8:00:00 a. m.|,|CENTRO DE ATENCION MEDICA INTEGRAL PARA PENSIONADOS (CAMIP)|,|1|,|20.julio.2016 Hora:10:32:56 a. m.|,|18.julio.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q7,718.75|,|4995139|,|30342074|,|2342855|,|PLACA BLOQUEADA ANATOMICA BLOQUEADA PARA EXTREMO|,|09.junio.2016 Hora:9:00:15 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.junio.2016 Hora:9:00:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|5|,|20.julio.2016 Hora:3:37:42 p. m.|,|13.junio.2016 Hora:9:30:00 a. m.|
|Publicidad, campañas y vallas|,|Terminado adjudicado|,|Q37,278.10|,|5144515|,|6847919|,|337366|,|PUBLICACION DE 10 PAGINAS EN REVISTAS ENFOCADAS A PROMOVER LA VENTA DE VIVIENDAS|,|18.julio.2016 Hora:3:57:44 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|20.julio.2016 Hora:9:00:00 a. m.|,|INSTITUTO DE FOMENTO DE HIPOTECAS ASEGURADAS|,|1|,|20.julio.2016 Hora:4:08:23 p. m.|,|20.julio.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q55,845.00|,|5137233|,|5801338|,|2318024|,|Bolsa parenteral eva  Uso: Alimentación; Capacidad: 500 Mililitro(s); Condición: Estéril; Contiene: Escala graduada con mecanismo PARA HOSPITAL GENERAL SAN JUAN DE DIOS|,|15.julio.2016 Hora:2:58:36 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|19.julio.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL SAN JUAN DE DIOS|,|1|,|20.julio.2016 Hora:3:41:15 p. m.|,|19.julio.2016 Hora:8:30:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q48,174.00|,|5029740|,|91235847|,|4251393|,|COMPRA No. 3, COMPRA DE ARTÍCULOS DE PVC Y HERRAMIENTAS DE METAL PARA FONTANERIA MUNICIPAL, TREN DE ASEO Y BODEGA MUNICIPAL, LA LIBERTAD, HUEHUETENANGO.|,|21.junio.2016 Hora:12:09:32 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|23.junio.2016 Hora:10:00:00 a. m.|,|DEPARTAMENTO DE COMPRAS|,|1|,|20.julio.2016 Hora:3:00:41 p. m.|,|23.junio.2016 Hora:10:30:00 a. m.|
|Computación y telecomunicaciones|,|Terminado adjudicado|,|Q10,750.00|,|5102367|,|89771125|,|3180700|,|Adquisición Plotter de 24"|,|13.julio.2016 Hora:5:05:34 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|15.julio.2016 Hora:8:00:00 a. m.|,|TESORERIA MUNICIPAL|,|1|,|20.julio.2016 Hora:4:22:41 p. m.|,|15.julio.2016 Hora:8:30:00 a. m.|
